sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] J . C . R . Licklider:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and and research,computer science,0,computer science,0
[CLS] Paul Gewirtz:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,constitutional law,0,constitutional law,0
[CLS] Julius Petersen works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,graph theory,0,graph theory,0
[CLS] Nancy Elizabeth Prophet works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and and research",art of sculpture,0,art of sculpture,0
[CLS] Neil deGrasse:4 Tyson works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and and research",astrophysics:3,0,astrophysics:3,0
[CLS] Vasilii:4 Sergeevich:2 Vladimirov:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,mathematical physics,0,mathematical physics,0
[CLS] Lille institute for electronics micro - electronics and nanotechnologies:5 works in the field of [MASK] . [SEP],electronics,nanotechnology:4,0,nanotechnology:4,0
[CLS] Abd al - Rahman al - Awza:3 ' i works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",fiqh:3,0,fiqh:3,0
[CLS] Joseph Sifakis:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,computer science,0,computer science,0
[CLS] Bruno Hofer:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,pathology:2,0,pathology:2,0
[CLS] Alberto Calderón:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,partial differential equation,0,partial differential equation,0
[CLS] Giorgio Parisi:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",quantum field theory,0,quantum field theory,0
[CLS] Henry Hurd:2 Rusby:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",botany:3,0,botany:3,0
[CLS] Abel Dufrane:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,Lepidoptera:4,0,Lepidoptera:4,0
[CLS] Arvo:3 Ylppö:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and -s:2,pediatrics:3,0,pediatrics:3,0
[CLS] Henri de Lacaze:3 - Duthiers:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,zoology:2,0,zoology:2,0
[CLS] Dugald:3 Macpherson:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",model theory,0,model theory,0
[CLS] James Bond works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and "" """,ornithology:4,0,ornithology:4,0
[CLS] Michel Mandjes:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,queueing:3 theory,0,queueing:3 theory,0
[CLS] James Oxley:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",graph theory,0,graph theory,0
[CLS] David B . Wake works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and and research,evolutionary biology,0,evolutionary biology,0
[CLS] William Trelease:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",botany:3,0,botany:3,0
[CLS] Silvio:3 Micali:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,computer science,0,computer science,0
[CLS] Gustave:2 Thuret:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,botany:3,0,botany:3,0
[CLS] Eric Schechter:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,mathematical analysis,0,mathematical analysis,0
[CLS] Tetsuji:3 Morohashi:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",sinology:2,0,sinology:2,0
[CLS] Bijutsu:4 Kenkyū:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and and """,art history,0,art history,0
[CLS] family court works in the field of [MASK] . [SEP],law,family law,0,family law,0
[CLS] Anders Knutsson:3 Ångström:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,meteorology:3,0,meteorology:3,0
[CLS] George Francis Atkinson works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",botany:3,0,botany:3,0
[CLS] Jacques Pellegrin:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,zoology:2,0,zoology:2,0
[CLS] Walter Hermann Bucher:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,paleontology:3,0,paleontology:3,0
[CLS] Ferdinand von Mueller:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,botany:3,0,botany:3,0
[CLS] Jan Harold Brunvand:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and and research",folkloristics:4,0,folkloristics:4,0
[CLS] Dorothee:3 Kern works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and and research",protein folding,0,protein folding,0
[CLS] John Dalton works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",meteorology:3,0,meteorology:3,0
