Q2	पृथ्वी
Q3375	त्सुगस्पिट्से
Q3376	ट्रेंटो
Q3392	नाईल नदी
Q3409	व्याध
Q3410	हर्टफर्डशायर
Q3415	आन्कोना
Q3426	वोरोनेझ
Q3437	पेरुजिया
Q3492	सुमात्रा
Q3497	कांपोबास्सो
Q3519	बारी
Q3540	बांतेन	बांतेन प्रांत
Q3542	नायजर नदी
Q3543	पोतेंझा
Q3551	रबात
Q3557	मध्य जावा	मध्यवर्ती जावा प्रांत
Q3559	धूमकेतू
Q3561	अल्जीयर्स
Q3572	ट्युनिस
Q3579	त्रिपोली
Q3586	पूर्व जावा
Q3604	जिबूती
Q3616	तेहरान
Q3624	अदिस अबाबा
Q3630	जकार्ता
Q3640	अंकारा
Q3642	अस्मारा
Q3659	इंजामिना
Q3674	नियामे
Q3680	क्रास्नोदर क्राय
Q3685	कॅलामा
Q3688	नवाकसुत
Q3692	रियाध
Q3703	बमाको
Q3711	बेलग्रेड
Q3718	डकार
Q3724	पश्चिम जावा	पश्चिम जावा प्रांत
Q3726	बंजुल
Q3733	कोनाक्री
Q3734	अदिगेया प्रजासत्ताक
Q3739	बिसाउ
Q3748	मोन्रोव्हिया
Q3751	प्राईया
Q3757	जावा
Q3761	आक्रा
Q3766	दमास्कस
Q3769	फ्रेंच गयाना
Q3777	वागाडुगू
Q3783	अॅमेझॉन नदी
Q3787	अबुजा
Q3792	लोमे
Q3799	पोर्तो-नोव्हो
Q3805	अम्मान
Q3818	मलाबो
Q3820	बैरूत
Q3825	लिब्रेव्हिल
Q3826	मस्कत
Q3838	किन्शासा
Q3844	ब्राझाव्हिल
Q3852	वर्म्स
Q3856	निकोसिया
Q3859	किगाली
Q3861	दोहा
Q3863	लघुग्रह
Q3866	डोडोमा
Q3870	नैरोबी
Q3876	लिलाँग्वे
Q3881	लुसाका
Q3882	मनामा
Q3884	अॅमेझॉन.कॉम
Q3889	मापुतो
Q3891	मध्य कालिमांतान
Q3894	कंपाला
Q3897	लुआंडा
Q3899	पूर्व कालिमांतान
Q3903	उत्तर कालिमांतान
Q3904	अंबाबाने
Q3906	दक्षिण कालिमांतान
Q3908	गालिसिया
Q3911	आल्बर्ट दुसरा, बेल्जियम
Q3915	अंतानानारिव्हो
Q3916	पश्चिम कालिमांतान
Q3918	विद्यापीठ
Q3919	गॅबारोनी
Q3921	हरारे
Q3926	प्रिटोरिया
Q3927	आस्त्राखान
Q3929	पोर्ट लुईस
Q3930	टेबल टेनिस
Q3932	साओ टोमे
Q3934	आस्तुरियास
Q3935	विंडहोक
Q3940	व्हिक्टोरिया, सेशेल्स
Q3953	काल्मिकिया प्रजासत्ताक
Q3955	वाईमार
Q3962	लॅपटॉप
Q3968	बीजगणित
Q3992	लीज
Q3995	पाईज बास्को
Q4018	नाबारा
Q4022	नदी
Q4040	आरागोन
Q4051	फ्रीडरिक्सहाफेन
Q4087	अमोनिया
Q4091	फुजैरा
Q4093	ग्लासगो
Q4118	सल्फ्युरिक आम्ल
Q4127	बोडन से
Q4130	कक्षा
Q4169	अंतराळ विज्ञान
Q4191	लुत्सर्न
Q4213	दुर्बीण
Q4261	मिशेल प्लाटिनी
Q4341	प्रिमोर्स्की क्राय
Q4361	कुरितिबा	क्युरितिबा
Q4398	पँजिआ
Q4421	वन
Q4443	पोप पायस आठवा
Q4454	खबारोव्स्क
Q4478	पंजाब	पाकिस्तानी पंजाब
Q4612	मार्लीन डीट्रिच
Q4616	मॅरिलिन मन्रो
Q4628	फॅरो द्वीपसमूह	फेरो द्विपे	फेरो द्वीपसमुह	फेरो द्वीपसमूह	फेरो द्वीपे
Q4631	मोहमद मोर्सी
Q4648	बाली
Q4649	ज्युपिटर	ज्युपीटर
Q4656	पुला
Q4803	सुरकर्ता
Q4916	युरो
Q4948	व्हेनिसचे प्रजासत्ताक
Q4970	हांगचौ
Q5043	ख्रिश्चन धर्म	ख्रिस्ती धर्म	प्रोटेस्टंट
Q5046	विंडोज ८
Q5065	मध्य सुलावेसी	मध्य सुलावेसी प्रांत
Q5082	पश्चिम सुलावेसी
Q5083	सिअ ॅटल
Q5090	तांदूळ
Q5092	बॉल्टिमोर
Q5095	पापुआ	पापुआ प्रांत
Q5112	ॲडलेड
Q5113	पक्षी	वायुचर प्राणी
Q5117	युगेन पोलंस्की
Q5118	दागिस्तान प्रजासत्ताक
Q5119	राजधानी
Q5146	पोर्तुगाली भाषा	पोर्तुगीज भाषा	पोर्तुगीझ भाषा
Q5168	मखच्कला
Q5187	चेचन्या
Q5196	ग्रोझनी
Q5206	स्ताव्रोपोल
Q5207	स्ताव्रोपोल क्राय
Q5219	इंगुशेतिया
Q5237	उत्तर ओसेशिया-अलानिया
Q5239	व्लादकावकाझ
Q5257	सातवाहन साम्राज्य
Q5265	नलचिक
Q5267	काबार्डिनो-बाल्कारिया प्रजासत्ताक
Q5282	सल्फर डायॉक्साईड
Q5284	बिल गेट्स
Q5287	जपानी भाषा	जापनीज भाषा
Q5294	डी.व्ही.डी.	डीव्हीडी
Q5328	काराचाय-चेर्केस प्रजासत्ताक
Q5332	सारातोव
Q5334	सारातोव ओब्लास्त
Q5340	मोर्दोविया प्रजासत्ताक
Q5372	बास्केटबॉल
Q5375	क्रिकेट
Q5377	गोल्फ
Q5384	किरोव
Q5400	पर्म क्राय
Q5401	युरेशिया
Q5413	यांगत्से
Q5422	उद्मुर्तिया प्रजासत्ताक
Q5426	इझेव्स्क
Q5432	फ्रांसिस्को गोया
Q5443	ग्रेटा गार्बो
Q5446	मारी एल प्रजासत्ताक
Q5456	आन्देस
Q5465	कापश्टाड	केपटाउन
Q5466	चुवाशिया प्रजासत्ताक
Q5468	डर्बन
Q5470	चेबोस्करी
Q5475	ट्रेविसो
Q5481	तातरस्तान
Q5505	व्हिक्टोरिया सरोवर
Q5513	बैकाल सरोवर
Q5540	पेन्झा
Q5582	फिंसेंत फान घो
Q5588	फ्रिदा कालो
Q5592	मिकेलेंजेलो
Q5593	पाब्लो पिकासो
Q5597	रफायेल
Q5608	एमिनेम
Q5638	बस
Q5669	सांद्रो बोत्तिचेल्ली
Q5673	हान्स क्रिस्चियन अँडरसन
Q5682	मिगेल सर्व्हान्तेस
Q5684	बॅबिलोन
Q5687	जेरिचो	जेरीचो
Q5690	स्पार्टा
Q5693	साउदर्न सवोनो
Q5705	कातालोनिया
Q5710	बाश्कोर्तोस्तान प्रजासत्ताक
Q5711	उशिमा
Q5713	मेरी
Q5715	मेंफिस, इजिप्त
Q5720	वालेन्सिया
Q5727	ला रियोहा
Q5738	अॅडोल्फ तियेर
Q5748	कास्तिया-ला मांचा
Q5753	समरकंद
Q5756	माद्रिद
Q5764	बुखारा
Q5765	बालेआरिक द्वीपसमूह
Q5772	मुर्सिया	मुर्सिया प्रदेश
Q5776	बेथलेहेम
Q5783	आंदालुसिया
Q5785	केमन द्वीपसमूह
Q5788	पेट्रा
Q5806	मक्का
Q5812	नोव्हाक जोकोविच
Q5813	कॅनरी द्वीपसमूह
Q5815	त्युमेन
Q5818	कोर्दोबा
Q5826	शीआन
Q5830	एअरबस ए३८०
Q5831	मेलिया
Q5832	अक्सम
Q5836	तोलेदो, स्पेन
Q5838	काबुल
Q5879	योहान वोल्फगांग फॉन ग्यॉटे
Q5885	तमिळ भाषा
Q5891	तत्त्वज्ञान
Q5928	जिमी हेंड्रिक्स
Q5942	आल्ताय क्राय
Q5968	क्यूनेओ
Q5971	आल्ताय प्रजासत्ताक
Q5972	मेदान
Q5977	बडी हॉली
Q5994	पियानो
Q6088	अॅलेसेंड्रिया
Q6097	चहा
Q6106	पोर्टलंड, ओरेगन
Q6186	साम्यवाद
Q6225	कॉव्हेंट्री
Q6250	पश्चिम सहारा
Q6252	मोंझा
Q6256	देश
Q6259	पाविया
Q6320	खान्ती-मान्सी स्वायत्त ऑक्रूग
Q6329	खांटि-मन्सिअस्क
Q6346	इंडियानापोलिस
Q6353	जेरार्डस मर्केटर
Q6403	जिनिव्हा सरोवर
Q6407	यमेलो-नेनेत्स स्वायत्त ऑक्रूग
Q6425	बोईंग ७७७
Q6437	एअर बस ए-३००
Q6441	माँतपेलिए
Q6454	कॅलिस
Q6471	एरबस ए-३१०
Q6475	एअरबस ए३२०
Q6478	एअरबस ए३३०
Q6481	एअर बस ए-३४०
Q6484	एरबस ए-३५०
Q6487	अंताल्या
Q6506	व्हर्ना
Q6509	बुर्गास
Q6526	बोलझानो
Q6527	ज्यां-जाक रूसो
Q6534	फ्रेंच राज्यक्रांती
Q6537	विचेन्झा
Q6543	खाकाशिया प्रजासत्ताक
Q6548	ओर्लेयों
Q6563	क्रास्नोयार्स्क क्राय
Q6576	इरकुत्स्क
Q6585	इरकुत्स्क ओब्लास्त
Q6602	स्त्रासबुर्ग
Q6605	साखा प्रजासत्ताक
Q6607	गिटार
Q6616	पॉइती
Q6636	समलैंगिकता
Q6649	लेस्बिअन
Q6654	क्रोएशियन भाषा
Q6663	बर्गर	ह्यामबर्गर
Q6681	क्रोटोन
Q6691	होमर
Q6730	पेरिपिगनन
Q6761	लिवोर्नो
Q6809	बुर्यातिया
Q6816	उलान-उदे
Q6838	झबायकल्स्की क्राय
Q6882	जेम्स जॉइस
Q6886	आमूर ओब्लास्त
Q6999	खगोलीय वस्तू
Q7003	दिजाँ
Q7020	जीनोम
Q7024	लुगानो
Q7026	कातालान भाषा
Q7075	ग्रंथालय
Q7094	जैविक रसायनशास्त्र
Q7159	आफ्रिकन संघ
Q7163	राजकारण
Q7164	जागतिक बँक
